ID	Địa chỉ	Diện tích	Số phòng ngủ	Số toilet	Nội thất	Mức giá	Link	Ngày đăng tin
41147549	Đường D, Phường An Phú, Quận 2, Hồ Chí Minh	40.0	1.0	1.0	Đầy đủ.	6.5	https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-d-phuong-an-phu/cho-ch-cao-cap-thiet-ke-hien-dai-ngay-kdc-lakeview-city-ninh-b-cong-view-ho-pr41147549	08/10/2024
40880136	Đường 3A, Phường Bình Trị Đông B, Bình Tân, Hồ Chí Minh	35.0	1.0	1.0	Đầy đủ cao cấp	4.8	https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-3a-phuong-binh-tri-dong-b/studio-ban-cong-moi-100-full-noi-that-ngay-tho-phaolo-vanh-dai-trong-khu-ten-lua-pr40880136	16/10/2024
41171255	Đường Nguyễn Văn Đậu, Phường 11, Bình Thạnh, Hồ Chí Minh	25.0			Không	5.9	https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-nguyen-van-dau-phuong-11-7/-studio-ban-cong-5trx-view-thoang-gan-lang-3-mat-tien-hem-full-noi-that-pr41171255	10/10/2024
41105804	Đường Nơ Trang Long, Phường 13, Bình Thạnh, Hồ Chí Minh	30.0	1.0	1.0	Đầy đủ	5.5	https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-no-trang-long-phuong-13-7/cho-moi-full-i-that-gia-5-5-trieu-vnd-tai-binh-thanh-ho-chi-minh-pr41105804	04/10/2024
41170311	160, Đường Phan Huy Ích, Phường 15, Tân Bình, Hồ Chí Minh	35.0	1.0	1.0	Đầy đủ	3.3	https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-phan-huy-ich-phuong-15-8/cho-gia-re-15-tan-binh-thuan-tien-qua-truong-chinh-pr41170311	10/10/2024
41179469	Đường Phan Xích Long, Phường 3, Phú Nhuận, Hồ Chí Minh	25.0	1.0	1.0	Đầy đủ	5.5	https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-phan-xich-long-phuong-3-21/-phu-nhuan-gia-tot-cua-so-i-lon-view-thoang-gan-cac-khu-an-uong-pr41179469	11/10/2024
41074175	Đường Nguyễn Duy Trinh, Phường Phú Hữu, Quận 9, Hồ Chí Minh	30.0			Không	4.3	https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-nguyen-duy-trinh-phuong-phu-huu-2/-to-dung-ban-cong-sieu-rong-gac-cao-dung-duoc-ngay-vong-xoay-huu-pr41074175	01/10/2024
39905406	Đường Trần Xuân Soạn, Phường Tân Kiểng, Quận 7, Hồ Chí Minh	35.0	1.0	1.0	Đầy đủ.	5.0	https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-pho-tran-xuan-soan-phuong-tan-kieng/-day-du-noi-that-tien-ich-thoang-mat-ngay-khu-vuc-dong-duc-an-ninh-tien-cac-dai-hoc-tdt-ufm-pr39905406	01/10/2024
41073957	Đường Trường Sa, Phường 13, Quận 3, Hồ Chí Minh	22.0			Full nội thất. Máy lạnh, máy nước nóng, tivi, tủ lạnh, giường, chăn gra gối nệm, quạt máy, tủ quần áo, máy giặt	4.0	https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-truong-sa-phuong-13-1/cho-972-28-q3-22m2-full-noi-that-pr41073957	01/10/2024
39930501	Dự án Đại Phúc Green Villas, Đường Phạm Hùng, Xã Bình Hưng, Bình Chánh, Hồ Chí Minh	40.0			Không	3.0	https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-pham-hung-xa-binh-hung-1-prj-dai-phuc-green-villas/can-ho-studio-khu-dan-cu-d-tich-da-dang-tu-15-20-25-30-40-50m2-gia-tu-1-2-2-3-5-trieu-pr39930501	01/10/2024
39934490	Đường Cao Lỗ, Phường 6, Quận 8, Hồ Chí Minh	30.0			Không	3.0	https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-cao-lo-phuong-6-10/can-ho-dich-vu-cho-kdc-pham-hung-dt-30m2-gia-3-trieu-full-noi-that-pr39934490	01/10/2024
40581239	20, Đường Trần Bình Trọng, Phường 5, Bình Thạnh, Hồ Chí Minh	20.0			Không	2.5	https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-tran-binh-trong-phuong-5-14/cho-co-gac-lung-tai-20-ng-p5-chi-tu-2-5-trieu-pr40581239	01/10/2024
41072860	Đường Nguyễn Cửu Vân, Phường 17, Bình Thạnh, Hồ Chí Minh	26.0	1.0	1.0	Có trang bị đầy đủ nội thất: Gường, tủ đồ, máy lạnh, tủ lạnh, giờ giấc tự do không cho chủ.	5.6	https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-nguyen-cuu-van-phuong-17-1/can-dich-vu-ban-cong-sat-quan-1-gia-5-6-trieu-th-pr41072860	01/10/2024
39404847	Hẻm 565, Đường Lạc Long Quân, Phường 9, Tân Bình, Hồ Chí Minh	50.0	2.0		Tủ lạnh, tủ quần áo, máy lạnh, máy tắm nước nóng, máy giặt, bàn ghế, giường nệm.	7.5	https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-lac-long-quan-phuong-9-13/chdv-2-pn-1-pk-bep-ngay-hem-565-gan-nga-tu-au-co-tan-binh-pr39404847	01/10/2024
39405207	Đường Số 2 Cư Xá Bình Thới, Phường 8, Quận 11, Hồ Chí Minh	50.0	2.0		Không	8.5	https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-so-2-cu-xa-binh-thoi-phuong-8-11/cho-can-ho-2-ngu-1-khach-bep-san-go-cao-cap-full-noi-that-pr39405207	01/10/2024
41072517	Đường Nguyễn Trọng Tuyển, Phường 1, Phú Nhuận, Hồ Chí Minh	35.0	1.0	1.0	Đầy đủ	5.8	https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-nguyen-trong-tuyen-phuong-1-22/cho-ban-cong-tach-bep-35m-2-gia-tot-cho-hoc-sinh-sinh-vien-ngay-ng-tuyen-pr41072517	01/10/2024
41072512	1041, Phố Trần Xuân Soạn, Phường Tân Hưng, Quận 7, Hồ Chí Minh	30.0			Nội thất: Bàn bếp đá, bồn rửa.	3.7	https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-pho-tran-xuan-soan-phuong-tan-hung-14/-tret-gac-rong-30m2-khu-gan-cau-rach-ong-him-lam-quan-7-pr41072512	01/10/2024
41072503	Đường Bạch Đằng, Phường 2, Tân Bình, Hồ Chí Minh	25.0	1.0	1.0	Đầy đủ.	4.8	https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-bach-dang-phuong-2-22/cuc-hot-studio-gia-chi-tu-4tr8-full-noi-that-o-tan-binh-pr41072503	01/10/2024
41072472	Đường Lê Trọng Tấn, Phường Tây Thạnh, Tân Phú, Hồ Chí Minh	20.0	1.0	1.0	Cơ bản	3.0	https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-le-trong-tan-phuong-tay-thanh/-gia-sieu-re-chi-3trxx-ngay-aeon-mall-phu-pr41072472	01/10/2024
41072442	458, Đường Huỳnh Tấn Phát, Phường Bình Thuận, Quận 7, Hồ Chí Minh	25.0	1.0	1.0	Không	2.5	https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-huynh-tan-phat-phuong-binh-thuan-3/cho-chinh-chu-rong-gac-cao-gan-khu-che-xuat-q7-pr41072442	01/10/2024
41072375	1135, Đường Huỳnh Tấn Phát, Phường Phú Thuận, Quận 7, Hồ Chí Minh	20.0	1.0	1.0	Không	4.2	https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-huynh-tan-phat-phuong-phu-thuan-3/-gac-rong-20m2-may-lanh-may-nuoc-nong-sach-se-quan-7-pr41072375	01/10/2024
41071103	Đường Lê Đức Thọ, Phường 6, Gò Vấp, Hồ Chí Minh	30.0			Đầy đủ	4.3	https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-le-duc-tho-phuong-6-14/duplex-full-noi-that-ngay-vincom-phan-van-tri-pr41071103	01/10/2024
41072029	Đường Số 46, Phường Thảo Điền, Quận 2, Hồ Chí Minh	25.0	1.0	1.0	Đầy đủ	11.0	https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-so-46-phuong-thao-dien/trong-san-can-ho-noi-that-ban-cong-dien-pr41072029	01/10/2024
41072018	330, Đường Huỳnh Tấn Phát, Phường Tân Thuận Tây, Quận 7, Hồ Chí Minh	20.0			Nội thất. + Bàn bếp.	2.5	https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-huynh-tan-phat-phuong-tan-thuan-tay-1/-gac-gia-re-gan-kcx-dh-ufm-quan-7-pr41072018	01/10/2024
41071721	Đường Nguyễn Trọng Tuyển, Phường 8, Phú Nhuận, Hồ Chí Minh	35.0		1.0	Không	7.2	https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-nguyen-trong-tuyen-phuong-8-13/-ngay-35m2-full-noi-that-cua-so-lon-don-nang-gan-cong-vien-hoang-van-thu-an-ninh-pr41071721	01/10/2024
41071650	Đường Lê Văn Sỹ, Phường 13, Phú Nhuận, Hồ Chí Minh	18.0	1.0	1.0	Cơ bản	3.0	https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-le-van-sy-phuong-13-9/cho-dep-can-ho-nho-xinh-18m2-gan-quan-3-va-q-phu-nhuan-pr41071650	01/10/2024
40957119	Đường Nguyễn Đình Chiểu, Phường 3, Quận 3, Hồ Chí Minh	25.0	1.0	1.0	Cơ bản	5.0	https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-nguyen-dinh-chieu-phuong-3-13/-moi-100-co-ban-cong-cua-so-sieu-thoang-gia-tot-tai-quan-3-pr40957119	17/10/2024
40445397	Đường Nguyễn Hữu Cảnh, Phường 22, Bình Thạnh, Hồ Chí Minh	30.0	1.0	1.0	Đầy đủ.	6.3	https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-nguyen-huu-canh-phuong-22/khai-truong-cho-full-noi-that-tm-ham-xe-ngay-landmark-cau-thu-thiem-pr40445397	14/10/2024
41205802	Đường Chu Văn An, Phường 12, Bình Thạnh, Hồ Chí Minh	30.0	1.0	1.0	Đầy đủ	7.5	https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-chu-van-an-phuong-12-7/khai-truong-studio-7tr5-ban-cong-30m2-pr41205802	14/10/2024
41147549	Đường D, Phường An Phú, Quận 2, Hồ Chí Minh	40.0	1.0	1.0	Đầy đủ.	6.5	https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-d-phuong-an-phu/cho-ch-cao-cap-thiet-ke-hien-dai-ngay-kdc-lakeview-city-ninh-b-cong-view-ho-pr41147549	08/10/2024
40880136	Đường 3A, Phường Bình Trị Đông B, Bình Tân, Hồ Chí Minh	35.0	1.0	1.0	Đầy đủ cao cấp	4.8	https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-3a-phuong-binh-tri-dong-b/studio-ban-cong-moi-100-full-noi-that-ngay-tho-phaolo-vanh-dai-trong-khu-ten-lua-pr40880136	16/10/2024
41171255	Đường Nguyễn Văn Đậu, Phường 11, Bình Thạnh, Hồ Chí Minh	25.0			Không	5.9	https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-nguyen-van-dau-phuong-11-7/-studio-ban-cong-5trx-view-thoang-gan-lang-3-mat-tien-hem-full-noi-that-pr41171255	10/10/2024
41105804	Đường Nơ Trang Long, Phường 13, Bình Thạnh, Hồ Chí Minh	30.0	1.0	1.0	Đầy đủ	5.5	https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-no-trang-long-phuong-13-7/cho-moi-full-i-that-gia-5-5-trieu-vnd-tai-binh-thanh-ho-chi-minh-pr41105804	04/10/2024
41170311	160, Đường Phan Huy Ích, Phường 15, Tân Bình, Hồ Chí Minh	35.0	1.0	1.0	Đầy đủ	3.3	https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-phan-huy-ich-phuong-15-8/cho-gia-re-15-tan-binh-thuan-tien-qua-truong-chinh-pr41170311	10/10/2024
41179469	Đường Phan Xích Long, Phường 3, Phú Nhuận, Hồ Chí Minh	25.0	1.0	1.0	Đầy đủ	5.5	https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-phan-xich-long-phuong-3-21/-phu-nhuan-gia-tot-cua-so-i-lon-view-thoang-gan-cac-khu-an-uong-pr41179469	11/10/2024
41071722	Đường Mê Linh, Phường 19, Bình Thạnh, Hồ Chí Minh	45.0	1.0	1.0	Đầy đủ nội thất: Máy lạnh, máy giặt riêng, tủ lạnh, kệ bếp, bàn,...	7.9	https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-me-linh-phuong-19/cho-can-ho-cao-cap-full-noi-that-gan-gia-tot-gan-dai-hoc-khxh-nv-quan-1-pr41071722	01/10/2024
41071631	Đường Lũy Bán Bích, Phường Hòa Thạnh, Tân Phú, Hồ Chí Minh	60.0	2.0	1.0	Đầy đủ	6.5	https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-luy-ban-bich-phuong-hoa-thanh/-cho-2pn-tai-bich-pr41071631	01/10/2024
40552911	Dự án Hưng Phước, Đường Nguyễn Văn Linh, Phường Tân Phong, Quận 7, Hồ Chí Minh	30.0	1.0	1.0	Đầy đủ	5.0	https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-nguyen-van-linh-phuong-tan-phong-9-prj-khu-nha-pho-hung-phuoc/cho-3-phu-my-quan-7-pr40552911	01/10/2024
39341053	Dự án Phú Mỹ Hưng, Phường Tân Phong, Quận 7, Hồ Chí Minh	30.0	1.0	1.0	Cơ bản	6.0	https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-phuong-tan-phong-9-prj-phu-my-hung/cho-gia-re-trong-quan-7-pr39341053	01/10/2024
41071334	Đường Nguyễn Phúc Chu, Phường 15, Tân Bình, Hồ Chí Minh	20.0	1.0	1.0	Cơ bản	4.0	https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-nguyen-phuc-chu-phuong-15-8/-co-gac-phu-hop-cho-sinh-vien-gia-dinh-o-dong-nguoi-pr41071334	01/10/2024
41071439	Đường Võ Duy Ninh, Phường 22, Bình Thạnh, Hồ Chí Minh	25.0	1.0	1.0	Đầy đủ	7.5	https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-vo-duy-ninh-phuong-22/cho-duplex-binh-thanh-co-ban-cong-may-giat-rieng-25m2-pr41071439	01/10/2024
41071368	Đường Lê Duy Nhuận, Phường 12, Tân Bình, Hồ Chí Minh	25.0			Không	3.7	https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-le-duy-nhuan-phuong-12-10/cho-gia-re-gia-sinh-vien-khu-k300-p12-tan-binh-gan-hvhk-pr41071368	01/10/2024
41071212	Đường Nguyễn Duy Trinh, Phường Bình Trưng Tây, Quận 2, Hồ Chí Minh	25.0	1.0	1.0	Đầy đủ	4.0	https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-nguyen-duy-trinh-phuong-binh-trung-tay/khai-truong-full-noi-that-ngay-mai-chi-tho-quan-2-pr41071212	01/10/2024
40435502	Đường 39, Phường Bình Trưng Tây, Quận 2, Hồ Chí Minh	25.0	1.0	1.0	Đầy đủ	4.8	https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-39-2-phuong-binh-trung-tay/-duplex-gac-cao-cho-gia-re-full-noi-that-balcony-tai-nguye-thi-dinh-pr40435502	01/10/2024
40008641	Đường 12, Phường Bình Trưng Tây, Quận 2, Hồ Chí Minh	30.0	1.0	1.0	Không	4.2	https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-12-phuong-binh-trung-tay/cho-can-ho-duplex-gia-re-nam-ngay-cho-cay-xoai-quan-2-pr40008641	01/10/2024
39512962	Đường Lê Văn Chí, Phường Linh Trung, Thủ Đức, Hồ Chí Minh	30.0	1.0	1.0	Đầy đủ.	3.7	https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-le-van-chi_1-phuong-linh-trung/-full-noi-that-ngay-chi-cach-nga-tu-thu-duc-4phut-co-cua-so-va-ban-cong-thoang-mat-pr39512962	01/10/2024
41070622	Đường Quốc Lộ 13, Phường 26, Bình Thạnh, Hồ Chí Minh	30.0			Đầy đủ	6.4	https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-quoc-lo-13-phuong-26/chinh-chu-cho-full-noi-that-co-bancol-ngay-ben-xe-mien-dong-pr41070622	01/10/2024
41070973	Đường Điện Biên Phủ, Phường 17, Bình Thạnh, Hồ Chí Minh	22.0			Đầy đủ	5.0	https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-dien-bien-phu-phuong-17-1/-moi-full-nt-ban-cong-view-dep-gan-cau-q1-q-binh-thanh-pr41070973	01/10/2024
41070453	Đường Nguyễn Xí, Phường 25, Bình Thạnh, Hồ Chí Minh	27.0			Cơ bản	4.5	https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-pho-nguyen-xi-phuong-25/chinh-chu-cho-duplex-co-bancol-sieu-thoang-ngay-xi-pr41070453	01/10/2024
38642150	Đường Hiệp Thành 5, Phường Hiệp Thành, Quận 12, Hồ Chí Minh	15.0	1.0	1.0	Không	2.5	https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-hiep-thanh-5-phuong-hiep-thanh-3/cho-nho-mat-tien-ht05-gan-cho-q12-pr38642150	01/10/2024
39404008	Đường Lê Đức Thọ, Phường 16, Gò Vấp, Hồ Chí Minh	40.0	1.0	1.0	Không	6.5	https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-le-duc-tho-phuong-16-3/cho-40m2-mat-tien-16-quan-go-vap-pr39404008	01/10/2024
40816467	Đường Lũy Bán Bích, Phường Hòa Thạnh, Tân Phú, Hồ Chí Minh	40.0	1.0	1.0	Đầy đủ	5.3	https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-luy-ban-bich-phuong-hoa-thanh/-co-gac-full-noi-that-sieu-rong-ngay-dai-hoc-van-hien-dam-sen-kenh-tan-hoa-pr40816467	01/10/2024
41070488	Đường Số 37, Phường An Khánh, Quận 2, Hồ Chí Minh	30.0	1.0	1.0	Không nội thất.	7.0	https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-so-37-phuong-an-khanh/sap-trong-1-duplex-cua-gan-tran-nao-pr41070488	01/10/2024
41070726	347/15/22 Đường Huỳnh Văn Bánh, Phường 12, Quận 3, Hồ Chí Minh	18.0	1.0	1.0	Không nội thất	2.8	https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-huynh-van-banh-phuong-12-1/chinh-chu-moi-18m2-co-toilet-rieng-bep-cua-so-anh-sang-thoang-le-sy-q3-pr41070726	01/10/2024
39982426	Hẻm 12 đường Đào Duy Anh, Phường 9, Phú Nhuận, Hồ Chí Minh	26.0	1.0	1.0	Đầy đủ	4.8	https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-dao-duy-anh-phuong-9-12/can-studio-full-noi-that-ngay-cong-vien-gia-dinh-q-pn-gia-chi-tu-4-2tr-free-phi-xe-pr39982426	01/10/2024
40957119	Đường Nguyễn Đình Chiểu, Phường 3, Quận 3, Hồ Chí Minh	25.0	1.0	1.0	Cơ bản	5.0	https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-nguyen-dinh-chieu-phuong-3-13/-moi-100-co-ban-cong-cua-so-sieu-thoang-gia-tot-tai-quan-3-pr40957119	17/10/2024
40445397	Đường Nguyễn Hữu Cảnh, Phường 22, Bình Thạnh, Hồ Chí Minh	30.0	1.0	1.0	Đầy đủ.	6.3	https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-nguyen-huu-canh-phuong-22/khai-truong-cho-full-noi-that-tm-ham-xe-ngay-landmark-cau-thu-thiem-pr40445397	14/10/2024
41205802	Đường Chu Văn An, Phường 12, Bình Thạnh, Hồ Chí Minh	30.0	1.0	1.0	Đầy đủ	7.5	https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-chu-van-an-phuong-12-7/khai-truong-studio-7tr5-ban-cong-30m2-pr41205802	14/10/2024
41147549	Đường D, Phường An Phú, Quận 2, Hồ Chí Minh	40.0	1.0	1.0	Đầy đủ.	6.5	https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-d-phuong-an-phu/cho-ch-cao-cap-thiet-ke-hien-dai-ngay-kdc-lakeview-city-ninh-b-cong-view-ho-pr41147549	08/10/2024
40880136	Đường 3A, Phường Bình Trị Đông B, Bình Tân, Hồ Chí Minh	35.0	1.0	1.0	Đầy đủ cao cấp	4.8	https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-3a-phuong-binh-tri-dong-b/studio-ban-cong-moi-100-full-noi-that-ngay-tho-phaolo-vanh-dai-trong-khu-ten-lua-pr40880136	16/10/2024
41171255	Đường Nguyễn Văn Đậu, Phường 11, Bình Thạnh, Hồ Chí Minh	25.0			Không	5.9	https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-nguyen-van-dau-phuong-11-7/-studio-ban-cong-5trx-view-thoang-gan-lang-3-mat-tien-hem-full-noi-that-pr41171255	10/10/2024
41105804	Đường Nơ Trang Long, Phường 13, Bình Thạnh, Hồ Chí Minh	30.0	1.0	1.0	Đầy đủ	5.5	https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-no-trang-long-phuong-13-7/cho-moi-full-i-that-gia-5-5-trieu-vnd-tai-binh-thanh-ho-chi-minh-pr41105804	04/10/2024
41170311	160, Đường Phan Huy Ích, Phường 15, Tân Bình, Hồ Chí Minh	35.0	1.0	1.0	Đầy đủ	3.3	https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-phan-huy-ich-phuong-15-8/cho-gia-re-15-tan-binh-thuan-tien-qua-truong-chinh-pr41170311	10/10/2024
41179469	Đường Phan Xích Long, Phường 3, Phú Nhuận, Hồ Chí Minh	25.0	1.0	1.0	Đầy đủ	5.5	https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-phan-xich-long-phuong-3-21/-phu-nhuan-gia-tot-cua-so-i-lon-view-thoang-gan-cac-khu-an-uong-pr41179469	11/10/2024
40971955	380, Đường Âu Cơ, Phường 10, Tân Bình, Hồ Chí Minh	25.0	1.0	1.0	Đầy đủ	4.7	https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-au-co-phuong-10-10/khai-truong-toa-duplex-studio-noi-that-moi-100-ngay-lac-long-quan-co-pr40971955	20/09/2024
41029346	Đường Điện Biên Phủ, Phường 17, Bình Thạnh, Hồ Chí Minh	22.0	1.0	1.0	Đầy đủ	5.0	https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-dien-bien-phu-phuong-17-1/-moi-co-ban-cong-view-dep-gan-nhieu-dh-q1-binh-thanh-phu-pr41029346	26/09/2024
41066190	Đường Đặng Thùy Trâm, Phường 13, Bình Thạnh, Hồ Chí Minh	25.0	1.0	1.0	Đầy đủ	5.5	https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-dang-thuy-tram-phuong-13-7/cho-can-ho-ngay-pham-van-dong-gan-dh-van-lang-pr41066190	01/10/2024
41066659	Đường Hiệp Thành 44, Phường Hiệp Thành, Quận 12, Hồ Chí Minh.	25.0		1.0	Đầy đủ Nội thất có sẵn.	2.9	https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-hiep-thanh-44-phuong-hiep-thanh-3/giam-50-thang-dau-studio-ban-cong-may-lanh-gan-cho-thanh-pr41066659	01/10/2024
39952273	Đường Đình Phong Phú, Phường Tăng Nhơn Phú B, Quận 9, Hồ Chí Minh	25.0	1.0	1.0	Cơ bản	3.8	https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-dinh-phong-phu-phuong-tang-nhon-phu-b/khai-truong-du-an-moi-day-du-noi-that-gia-re-gan-le-van-viet-co-cua-so-ban-cong-thoang-mat-pr39952273	01/10/2024
40691726	Đường Số 24, Phường 5, Quận 6, Hồ Chí Minh	30.0	1.0	1.0	Không	5.3	https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-so-24-phuong-5-10/studio-moi-xay-full-noi-that-ban-cong-sat-mega-binh-phu-pr40691726	23/09/2024
40737515	Đường Đoàn Giỏi, Phường Sơn Kỳ, Tân Phú, Hồ Chí Minh	15.0			Không	1.7	https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-doan-gioi-phuong-son-ky/chinh-chu-cho-62-gan-aeon-mall-tan-phu-pr40737515	01/10/2024
38255526	Đường Tân Vĩnh, Phường 14, Quận 4, Hồ Chí Minh	30.0			Không	1.7	https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-tan-vinh-phuong-14/cho-nu-sleepbox-box-to-dung-duoc-homestay-moi-100-tien-nghi-cao-cap-quan-4-pr38255526	01/10/2024
35594654	Đường Quang Trung, Phường 11, Gò Vấp, Hồ Chí Minh	50.0			Đầy đủ	1.0	https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-quang-trung-phuong-11-8/cho-nam-nu-o-ghep-ktx-tien-nghi-cao-cap-co-may-lanh-bao-dien-nuoc-pr35594654	01/10/2024
35726103	Đường Nguyễn Cửu Vân, Phường 17, Bình Thạnh, Hồ Chí Minh	50.0			Không	500.0	https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-nguyen-cuu-van-phuong-17-1/cho-ktx-o-ghep-gia-re-homestay-giuong-tang-khong-can-coc-full-tien-nghi-pr35726103	01/10/2024
41065207	266/, Đường Tô Hiến Thành, Phường 14, Quận 10, Hồ Chí Minh	30.0	1.0	1.0	Đầy đủ	8.5	https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-to-hien-thanh-phuong-14-5/studio-ban-cong-bao-phi-ngay-dh-kinh-te-dh-hoa-ke-chung-cu-xi-grand-q10-pr41065207	01/10/2024
39773867	Đường Bờ Bao Tân Thắng, Phường Sơn Kỳ, Tân Phú, Hồ Chí Minh	40.0	1.0	1.0	Cơ bản.	4.0	https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-bo-bao-tan-thang-phuong-son-ky/cho-can-ho-duplex-ban-cong-cua-so-i-full-nt-ngay-sat-aeon-phu-quy-pr39773867	01/10/2024
41066331	Đường Lê Thị Chợ, Phường Phú Thuận, Quận 7, Hồ Chí Minh	25.0	1.0	1.0	Cơ bản	4.1	https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-le-thi-cho-phuong-phu-thuan-3/can-ho-moi-khai-truong-moi-100-gia-uu-dai-danh-sinh-vien-pr41066331	01/10/2024
41066715	Đường Tân Thới Nhất 1, Phường Tân Thới Nhất, Quận 12, Hồ Chí Minh	20.0			Không	4.7	https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-tan-thoi-nhat-1-phuong-tan-thoi-nhat-1/duplex-full-noi-that-ban-cong-gan-an-suong-pr41066715	01/10/2024
41066236	318, Đường Phan Văn Trị, Phường 11, Bình Thạnh, Hồ Chí Minh	20.0	1.0	1.0	Đầy đủ	6.8	https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-phan-van-tri-phuong-11-7/cho-studio-sinh-vien-full-noi-that-ngay-gio-giac-tu-do-co-thang-may-pr41066236	30/09/2024
